,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],0.58,1.09,-1.49,2.63,0.06,0.01,358.0,22120.0,1.01
theta[1],0.01,1.07,-1.99,2.0,0.1,0.01,119.0,17365.0,1.02
theta[2],-0.15,1.11,-2.22,1.96,0.06,0.01,306.0,24060.0,1.01
theta[3],0.01,0.99,-1.83,1.91,0.0,0.01,49732.0,24469.0,1.0
theta[4],4.88,0.12,4.66,5.0,0.01,0.01,458.0,1337.0,1.01
theta[5],-2.97,1.17,-5.0,-2.11,0.58,0.33,7.0,26.0,1.53
