,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],3.14,1.83,0.1,5.0,0.91,0.49,4.0,25.0,3.12
theta[1],5.0,0.0,5.0,5.0,0.0,0.0,24.0,351.0,1.1
theta[2],2.5,4.33,-5.0,5.0,2.16,1.25,7.0,24.0,1.55
theta[3],-5.0,0.0,-5.0,-5.0,0.0,0.0,45.0,225.0,1.06
theta[4],5.0,0.0,5.0,5.0,0.0,0.0,79.0,435.0,1.03
theta[5],2.5,4.33,-5.0,5.0,2.16,1.25,6.0,27.0,1.88
