,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],2.47,0.16,2.21,2.72,0.07,0.03,6.0,14.0,1.79
theta[1],3.41,0.62,2.33,4.06,0.3,0.12,5.0,8.0,2.54
theta[2],5.0,0.0,4.99,5.0,0.0,0.0,70.0,213.0,1.05
theta[3],3.95,1.01,2.26,5.0,0.49,0.2,5.0,8.0,2.5
theta[4],1.35,0.22,1.07,1.7,0.1,0.04,5.0,15.0,2.31
theta[5],-1.85,0.21,-2.07,-1.4,0.1,0.06,6.0,12.0,1.81
