,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],3.18,2.99,-2.01,4.92,1.5,0.86,7.0,25.0,1.53
theta[1],-0.54,2.26,-3.34,3.97,1.06,0.57,7.0,28.0,1.53
theta[2],-4.93,0.07,-5.0,-4.8,0.01,0.0,99.0,1291.0,1.03
theta[3],1.84,0.85,0.25,3.45,0.15,0.0,34.0,153.0,1.07
theta[4],-3.88,0.65,-5.0,-3.46,0.32,0.19,7.0,26.0,1.53
theta[5],0.66,0.98,-1.16,2.55,0.18,0.02,30.0,86.0,1.08
