,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-0.0,5.0,-5.0,5.0,2.5,0.0,6.0,86.0,1.75
theta[1],-0.0,4.99,-5.0,5.0,2.49,0.0,6.0,81.0,1.79
theta[2],2.5,4.33,-5.0,5.0,2.16,1.25,7.0,26.0,1.56
theta[3],-0.0,5.0,-5.0,5.0,2.5,0.0,6.0,91.0,1.74
theta[4],2.5,4.33,-5.0,5.0,2.16,1.25,7.0,26.0,1.54
theta[5],-5.0,0.0,-5.0,-4.99,0.0,0.0,33.0,69.0,1.07
