,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-0.02,1.0,-1.91,1.84,0.0,0.01,54287.0,26617.0,1.0
theta[1],0.02,1.01,-1.84,1.94,0.0,0.01,51491.0,25687.0,1.0
theta[2],0.02,1.01,-1.85,1.93,0.0,0.01,51444.0,24303.0,1.0
theta[3],0.0,1.0,-1.85,1.9,0.0,0.01,51692.0,25258.0,1.0
theta[4],0.63,0.99,-1.25,2.47,0.0,0.01,51604.0,25816.0,1.0
theta[5],-2.84,0.23,-3.26,-2.41,0.0,0.0,49168.0,25492.0,1.0
