,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],1.26,0.6,0.1,2.35,0.02,0.01,1560.0,1802.0,1.0
theta[1],1.44,0.74,0.08,2.9,0.02,0.02,1339.0,1006.0,1.0
theta[2],-1.69,1.28,-3.19,0.52,0.07,0.02,394.0,2253.0,1.01
