,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-0.15,0.36,-0.8,0.44,0.01,0.02,2373.0,1373.0,1.0
theta[1],-1.0,0.3,-1.52,-0.43,0.01,0.01,2445.0,1543.0,1.0
theta[2],0.61,0.74,-0.76,1.99,0.02,0.01,2212.0,1917.0,1.0
theta[3],-1.03,0.32,-1.59,-0.38,0.01,0.01,2345.0,2509.0,1.0
theta[4],-1.75,0.28,-2.32,-1.25,0.01,0.01,2375.0,1707.0,1.0
theta[5],-1.25,0.13,-1.46,-1.0,0.0,0.0,2751.0,2550.0,1.0
