,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-0.11,0.12,-0.34,0.12,0.0,0.0,12619.0,16200.0,1.0
theta[1],0.47,0.44,-0.34,1.32,0.0,0.0,11970.0,14476.0,1.0
