,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],0.29,0.96,-1.25,2.19,0.34,0.1,9.0,47.0,1.4
theta[1],0.04,0.98,-1.76,1.83,0.26,0.13,14.0,24.0,1.2
theta[2],0.13,1.09,-1.97,2.05,0.36,0.12,9.0,19.0,1.39
theta[3],-0.13,0.96,-2.0,1.51,0.3,0.11,11.0,25.0,1.33
theta[4],-1.09,1.12,-3.28,1.0,0.39,0.16,8.0,34.0,1.45
theta[5],4.7,0.18,4.39,5.0,0.01,0.0,613.0,1051.0,1.01
