,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-2.5,4.33,-5.0,5.0,2.16,1.25,7.0,26.0,1.53
theta[1],-2.56,3.43,-4.62,3.41,1.71,0.99,7.0,26.0,1.53
theta[2],2.09,3.11,-3.33,3.96,1.56,0.9,7.0,25.0,1.53
theta[3],-5.0,0.0,-5.0,-4.99,0.0,0.0,16.0,127.0,1.17
theta[4],-0.11,1.97,-3.54,1.09,0.98,0.57,7.0,25.0,1.53
theta[5],1.1,0.5,0.22,1.43,0.25,0.14,7.0,26.0,1.53
