,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-1.59,0.74,-3.0,-0.21,0.0,0.0,21297.0,20447.0,1.0
theta[1],-2.62,0.96,-4.44,-0.88,0.01,0.0,11783.0,10919.0,1.0
theta[2],-2.23,0.96,-4.03,-0.44,0.01,0.0,11553.0,11446.0,1.0
theta[3],1.94,1.15,-0.11,4.16,0.01,0.01,10894.0,12150.0,1.0
theta[4],-1.79,0.72,-3.12,-0.41,0.0,0.0,20773.0,20500.0,1.0
theta[5],-3.74,0.34,-4.4,-3.11,0.0,0.0,12196.0,12833.0,1.0
