,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],-3.47,1.86,-5.0,0.72,0.9,0.74,5.0,11.0,2.22
theta[1],-1.85,1.71,-5.0,0.67,0.78,0.35,5.0,14.0,2.25
theta[2],-0.58,2.06,-3.53,3.1,0.95,0.54,5.0,11.0,2.27
theta[3],1.7,0.94,0.08,3.72,0.33,0.15,8.0,23.0,1.43
theta[4],-3.5,1.24,-5.0,-1.37,0.55,0.14,6.0,42.0,1.83
theta[5],4.96,0.04,4.88,5.0,0.0,0.0,4610.0,5380.0,1.0
