,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[0],0.26,0.6,-0.82,1.43,0.0,0.0,17304.0,20409.0,1.0
theta[1],-0.88,0.8,-2.37,0.61,0.01,0.0,16637.0,18323.0,1.0
